runnr	MC energy	MC zenith	MC azimuth	MC Xmax	MC core x	MC core y	MC core z	Sd rec success	Sd energy	SD zenith	SD azimuth	SD core x	SD core y	SD core z	Rd rec success	Stations with Pulse	Rd zenith	Rd azimuth	Rd core x	Rd core y	Rd core z	rad energy	rad energy error	lorentz angle	2dLDF sigma	2dLDF sigma error	2dLDF Chi2	2dLDf NDF	Rd energy	SE_RdLDF1	SE_RdLDF2	EE_RdLDF1	EE_RdLDF1error	EE_RdLDF2	EE_RdLDF2error	EE_RdLDF3	EE_RdLDF3error	OnedLDFChi2	EE_RdLDFNDF	pvalue1dLDF	GeoCe DXmax	GeoCeXmax	GeoCe DXmax Error	GeoCe Erad	GeoCe Erad Error	GeoCe LDFChi2	GeoCe LDF ndf	pvalue GeoCe	Md rec success	N_mu_ref	N_mu_ref error	MLDF Chi2	MLDF NDF	MLDF Likelihood	M beta	M beta error	M beta syst
100178	6.58911e+17	48.9561	52.971	696.201	450728	6.11409e+06	1461.49	1	4.7902e+17	48.475	52.3398	450680	6.11403e+06	1399.98	1	10	47.9169	53.1663	-26500.3	14989.9	-11.1614	2.45894e+06	386822	27.2811	180.423	3.91996	38.0954	6	8.54509e+17	3.85751e-05	0.0124873	3.82635e-05	6.82892e-07	1.5529e-05	0	-0.0107453	0.000240897	816.834	8	4.84244e-171	541.66	760.242	7.33451	839970	84255.8	68.6894	6	7.59036e-13	1	0.661549	0.0894109	18.5646	16	7.90833	0.580325	0.157026	0
100179	3.20359e+17	40.02	175.937	712.04	449040	6.11401e+06	1475.76	1	2.89181e+17	40.5919	176.521	449098	6.1139e+06	1399.99	1	4	39.9053	176.75	-28283.8	14925.7	96.5222	688849	187884	62.6624	105.288	7.55979	1.6197	2	2.32392e+17	0.000111224	0.0108443	0.000111826	1.05232e-05	1.87918e-05	0	-0.0115911	0.00268109	15.5374	2	0.000422757	387.466	728.824	30.0895	731318	94066.6	0.598694	2	0.741302	1	0.388898	0.0685787	15.1518	14	7.75388	0.361564	0.162378	0
100181	2.47422e+17	42.8683	26.39	681.346	450484	6.11486e+06	1467.32	1	1.94018e+17	42.6542	27.0511	450439	6.11484e+06	1399.97	1	6	41.8486	27.4722	-26838.5	15738.8	-8.55276	645212	314651	45.0809	210.005	14.3771	4.26939	2	2.77375e+17	0.000109013	0.0157844	8.14345e-05	1.56263e-05	1.80444e-05	0	-0.0096093	0.000695722	17.7572	4	0.00137645	587.315	579.085	5.37194	272981	51339.2	27.8483	2	8.97055e-07	1	0.403211	0.065562	21.8663	14	12.4689	1.21523	0.486777	0
100183	3.0658e+17	50.9425	260.555	703.696	451133	6.11426e+06	1454.93	1	2.75333e+17	50.9464	260.427	451127	6.11427e+06	1399.98	1	13	51.8293	259.847	-26084.7	15214.3	-16.5427	655346	92623.9	74.5364	187.618	2.24571	26.4414	9	2.07065e+17	2.26438e-05	0.00826588	2.564e-05	3.29836e-07	1.37713e-05	0	-0.00728191	0.000155297	2612.5	11	0	653.347	703.385	11.0075	373858	40050.1	25.3095	9	0.00264719	1	0.45422	0.0714386	16.3539	14	11.8527	0.945586	0.511262	0
100185	4.26458e+17	42.6875	160.351	659.64	451268	6.11398e+06	1457.69	1	3.19171e+17	41.7096	160.224	451281	6.11396e+06	1399.99	1	4	42.3126	160.194	-25653.1	15049.8	86.212	428658	155909	53.2433	174.047	3.99048	0.132779	2	2.01646e+17	6.9923e-06	0.00532646	7.79886e-06	5.48945e-07	1.78616e-05	0	-0.00190736	0.000347277	25.4986	2	2.90431e-06	464.889	698.11	5.22488	510102	43150.2	9.31102	2	0.00950906	1	0.849224	0.10555	22.3853	15	8.65331	0.893547	0.139484	0
100187	2.16314e+17	44.845	245.315	662.11	451230	6.11449e+06	1460.87	1	1.49266e+17	44.7949	245.037	451279	6.11453e+06	1399.98	1	18	45.5638	244.736	-26002.5	15373.3	-10.6508	478850	29219.8	83.0931	165.715	1.33572	38.7732	14	1.71993e+17	6.13995e-05	0.0106285	7.3468e-05	8.01218e-07	1.6536e-05	0	-0.00824793	0.0001158	1080.56	16	6.19109e-220	579.83	625.891	3.81439	465876	21043.1	13.1169	14	0.517337	1	0.173153	0.0546178	6.83037	8	4.32334	0.773804	1.16919	0
100188	7.50805e+17	22.8307	195.608	766.576	449920	6.11469e+06	1472.37	1	6.05972e+17	22.9938	195.985	449953	6.1147e+06	1399.97	1	3	23.1207	196.126	-27354.6	15561.9	95.4744	2.03974e+06	795571	63.8891	89.8168	6.6538	0.921234	1	3.97265e+17	0.000213295	0.0246855	0.00021665	1.64296e-05	2.39292e-05	0	-0.0247933	0.00294529	0.420211	1	0.516832	176.324	751.221	25.8429	3.50639e+06	1.15659e+06	1.05188	1	0.305074	1	0.764759	0.0748852	58.5709	26	26.6621	1.8033	0.330954	0
100189	1.494e+17	45.9043	304.457	696.718	450868	6.11468e+06	1464.83	1	1.11688e+17	45.5928	303.456	451027	6.11472e+06	1399.98	1	9	45.7806	303.027	-26374.9	15566	-8.68656	375036	45584.9	86.3965	161.491	3.70439	5.96448	5	1.51324e+17	1.75015e-05	0.0149807	1.92343e-05	2.25217e-07	1.64449e-05	0	-0.0152912	0.000159581	1038.87	7	4.79918e-220	531.402	697.119	4.32171	233317	8542.93	20.1453	5	0.00117364	1	0.100553	0.0186657	15.3686	8	6.91265	1.37092	0	0
100193	2.70082e+17	43.6523	334.405	670.373	450803	6.11433e+06	1462.3	1	1.66022e+17	43.4644	334.299	450768	6.11436e+06	1399.98	1	11	43.3187	332.896	-26454.2	15224.8	-10.7183	840286	140622	78.7457	184.905	3.29298	16.0007	7	2.32028e+17	5.42969e-05	0.0154203	4.38105e-05	1.33307e-06	1.74598e-05	0	-0.0106263	0.000178434	210.903	9	1.70796e-40	529.673	651.844	3.33256	535322	35478.8	26.8074	7	0.000360956	1	0.408486	0.0711436	5.99395	11	3.81819	1.0052	0.801857	0
100194	4.48555e+17	53.229	314.714	717.141	450137	6.11535e+06	1470.1	1	2.41457e+17	53.2714	314.158	450120	6.11541e+06	1399.98	1	6	52.3313	315.177	-27081.4	16197.2	-7.94976	1.82586e+06	354255	85.7906	171.878	8.17928	0.0485139	2	3.37383e+17	0.000110099	0.01191	0.000161572	1.00468e-05	1.35385e-05	0	-0.00799007	0.000181884	99.5651	4	1.21737e-20	573.109	854.975	11.3698	1.80751e+06	277256	1.31693	2	0.517645	1	0.444244	0.0885234	4.15129	10	1.68293	1.09443	0.894516	0
100198	5.71259e+17	42.2455	231.686	695.437	450016	6.11438e+06	1468.32	1	4.21443e+17	42.1363	231.291	450090	6.11441e+06	1399.97	1	7	42.4976	231.681	-27227.6	15267.2	-8.05013	3.19538e+06	669105	89.5027	130.561	5.8423	2.73238	3	4.45755e+17	0.000231341	0.00741928	0.00027631	1.48448e-05	1.77883e-05	0	-0.00794096	0.000566704	24.0938	5	0.000208284	469.858	684.958	40.2087	2.64461e+06	274490	3.45471	3	0.326683	1	0.751769	0.0742934	27.8883	23	16.3103	0.635874	0.19368	0
100199	1.97647e+17	39.8654	202.785	732.338	451340	6.11429e+06	1458.51	1	1.88779e+17	40.1652	203.364	451340	6.11431e+06	1399.98	1	8	40.3169	203.252	-25901.2	15159.3	-12.0853	118338	14354.3	77.1484	148.546	1.64681	9.90842	4	8.67555e+16	1.0345e-05	0.00927712	9.62294e-06	2.8967e-07	1.86359e-05	0	-0.0062294	0.000290496	1270.27	6	2.95626e-271	540.746	573.024	5.08579	117230	12475.6	18.8104	4	0.000856282	1	0.360586	0.0797919	18.9897	9	12.1607	1.75674	1.50043	0
100200	2.78669e+17	35.8418	163.521	735.635	449962	6.11398e+06	1468.6	1	2.17351e+17	36.2597	163.855	449968	6.11396e+06	1399.99	1	3	35.7667	163.688	-27348	14860.9	93.2964	473405	232688	53.7511	103.79	14.3698	1.14974	1	2.11394e+17	0.000125033	0.0131437	0.000125676	1.35472e-05	2.02833e-05	0	-0.0135868	0.00429471	0.0496666	1	0.823644	345.814	708.761	49.6111	557894	130268	1.23278	1	0.266866	1	0.312581	0.0568811	11.9056	16	8.48776	0.626252	0.215487	0
100203	2.06078e+17	37.4522	313.377	647.055	449826	6.11434e+06	1470.59	1	1.68003e+17	38.1023	313.459	449835	6.11442e+06	1399.99	1	3	37.2536	313.692	-27355	15166.9	94.6285	605361	713838	82.6469	267.635	175.202	0.0532037	1	1.93902e+17	0.000106618	0.00063387	0.000106709	1.01148e-05	1.97634e-05	0	-0.000855667	0.00933246	0.107384	1	0.743142	457.278	619.582	1.19766	338600	48745.1	0.367352	1	0.544451	1	0.315342	0.0517954	11.2819	11	6.29158	1.52921	0	0
100204	3.30428e+17	47.4693	179.224	675.475	450901	6.11438e+06	1465.63	1	1.6709e+17	46.7633	179.781	450787	6.11449e+06	1399.98	1	16	48.3907	179.911	-26334.2	15257	-6.96972	1.14152e+06	101862	68.4779	180.474	3.14767	38.6217	12	2.8695e+17	7.58588e-05	0.012601	7.59948e-05	1.54616e-06	1.53216e-05	0	-0.0102713	0.000167203	297.848	14	3.32126e-55	607.367	657.272	7.25299	1.03956e+06	59820.8	15.8433	12	0.198519	1	0.355801	0.0751493	11.0533	11	5.49172	1.17265	0.388754	0
100206	3.71746e+17	48.7448	264.883	670.068	448987	6.11445e+06	1474.9	1	3.08359e+17	48.3637	265.194	448963	6.11441e+06	1399.97	1	8	48.5592	264.764	-28256.5	15312.9	-6.04977	1.31905e+06	291274	77.4954	169.99	10.9177	2.33157	4	2.92344e+17	0.000186403	0.00574994	0.000193835	1.04683e-05	1.52474e-05	0	-0.00469525	0.000768274	17.7999	6	0.00675209	603.634	692.786	24.1711	1.23263e+06	120917	2.08665	4	0.719826	1	0.29818	0.0614041	11.5325	13	7.79105	1.58758	0.619324	0
100210	5.53508e+17	48.8466	205.654	672.372	450488	6.11403e+06	1464.53	1	3.64102e+17	48.7303	205.668	450473	6.11398e+06	1399.97	1	6	50.5538	206.556	-26675.6	14972.5	-8.80947	4.78753e+06	815740	85.8785	220.656	10.8467	3.72587	2	5.49567e+17	0.000238618	0.0119393	0.000259169	1.66259e-05	1.43554e-05	0	-0.00561757	0.000146896	29.891	4	5.15087e-06	546.484	752.569	3.28763	3.5284e+06	316805	12.9306	2	0.00155652	1	0.698585	0.0774906	13.6733	24	7.25273	0.877201	0.180254	0
100211	3.02069e+17	50.9816	333.103	681.167	448961	6.1141e+06	1475.21	1	2.74716e+17	52.1188	333.57	448835	6.11412e+06	1399.98	1	4	50.8569	333.324	-28169.7	14927.5	96.2449	839234	953508	83.5316	182.992	102.794	0.213025	2	2.28291e+17	0.000164843	-0.000723666	0.000164121	2.02011e-05	1.42175e-05	0	-2.79403e-06	0.00387119	0.0464442	2	0.977045	777.981	579.893	77.6311	1.0244e+06	189024	0.421953	2	0.809793	1	0.189926	0.0885106	9.00788	5	6.08427	1.21234	1.01722	0
100212	3.49306e+17	40.3514	172.554	716.075	449981	6.11443e+06	1471.15	1	2.92943e+17	40.3516	172.996	450084	6.11438e+06	1399.97	1	3	40.0441	172.641	-27350.2	15297.8	94.9145	808016	352940	60.2829	122.145	17.3991	0.621793	1	2.56525e+17	0.000153211	0.0113076	0.000153741	1.47224e-05	1.87393e-05	0	-0.0117935	0.00389676	0.0168214	1	0.896806	476.369	645.388	67.318	851499	135779	0.691199	1	0.405757	1	0.39986	0.0620968	14.641	17	11.3966	1.56248	0.423429	0
100213	2.36394e+17	53.4796	212.125	700.47	450805	6.11547e+06	1467.73	1	1.7841e+17	52.3412	212.794	450668	6.11551e+06	1399.98	1	7	54.0862	211.41	-26415.7	16348.9	-7.9199	565559	184373	88.9116	208.298	8.44962	1.05279	3	1.85942e+17	0.000106692	0.0107518	0.000102264	1.15962e-05	1.27126e-05	0	-0.00695209	0.000472973	65.5681	5	8.54348e-13	745.537	690.968	54.074	524209	107168	1.15815	3	0.763059	1	0.302849	0.0801377	9.5189	9	7.50603	0.743239	0.721398	0
100214	6.98669e+17	47.1341	43.238	670.833	450318	6.11392e+06	1464.62	1	4.31321e+17	47.3021	43.0972	450329	6.11393e+06	1399.97	1	14	46.1233	43.0457	-26921.3	14787.8	-9.31908	1.23986e+06	170675	34.6617	188.086	2.64635	71.952	10	4.89702e+17	8.48424e-05	0.0124731	6.58355e-05	1.86234e-06	1.63001e-05	0	-0.00793844	0.000181152	540.541	12	5.14055e-108	551.762	704.884	5.04058	2.13364e+06	172156	17.591	10	0.0622683	1	0.78799	0.0827781	18.502	18	13.5592	0.82895	0.330418	0
100216	2.23175e+17	34.6104	253.719	682.289	450766	6.11464e+06	1466.77	1	1.81116e+17	33.4215	253.086	450753	6.11456e+06	1399.98	1	8	35.1388	252.323	-26551.1	15453.1	-7.20059	487707	85146.1	88.1763	147.662	3.43663	7.57078	4	1.72641e+17	6.88548e-05	0.0171743	6.8581e-05	1.93683e-06	2.04974e-05	0	-0.013697	0.000207713	83.5436	6	6.61079e-16	422.751	615.94	3.21166	355245	24958.7	198.574	4	7.6114e-42	1	0.359516	0.0476031	24.8204	16	12.3593	1.60188	0	0
100217	2.25115e+18	50.026	244.811	755.469	449309	6.11387e+06	1471.12	1	1.56775e+18	49.3763	244.757	449304	6.11389e+06	1399.93	1	8	50.8212	245.095	-27926.8	14748.7	-7.0454	4.632e+07	1.273e+07	78.0214	164.784	5.92762	0.11114	4	1.75342e+18	0.000309751	0.00718885	0.000341718	2.16843e-05	1.42338e-05	0	-0.00727748	0.000833598	170.388	6	3.72056e-34	604.639	726.033	19.2501	4.65589e+07	9.76966e+06	0.588106	4	0.964376	1	2.09855	0.115609	83.1001	53	49.7877	1.26411	0	0
100221	2.59492e+17	53.5671	217.405	658.116	451234	6.11456e+06	1462.31	1	2.25016e+17	52.9126	216.406	451185	6.11435e+06	1399.97	1	25	54.4451	217.151	-25999	15426.2	-9.32458	728867	22937.2	85.6167	211.129	1.94307	15.7088	21	2.11799e+17	8.1176e-05	0.00802074	0.000107889	1.14135e-06	1.25415e-05	0	-0.00443175	7.2965e-05	1561.82	23	0	816.349	623.126	8.28364	766076	15902	14.1426	21	0.863395	1	0.399384	0.0834497	6.04437	10	4.36435	1.1029	0.88043	0
100223	1.11687e+18	52.4524	136.068	682.05	450681	6.11484e+06	1469.7	1	6.58521e+17	52.6485	135.73	450771	6.11479e+06	1399.93	1	20	52.9226	136.947	-26560.8	15714.9	-4.95313	5.96751e+06	465224	39.1435	199.13	2.75841	39.7483	16	9.89457e+17	0.000205095	0.0112867	0.000189361	3.95055e-06	1.32624e-05	0	-0.00795464	0.000123235	500.321	18	8.93033e-95	730.697	672.074	17.9078	5.84818e+06	458681	64.8688	16	7.75957e-08	1	1.33935	0.102837	30.0823	28	15.1338	0.825713	0.169388	0
100224	2.75877e+17	40.0513	165.024	690.956	448968	6.11402e+06	1476.33	1	2.06036e+17	39.689	164.982	449071	6.114e+06	1399.99	1	3	40.205	165.075	-28349.8	14912.5	96.5929	506270	598645	55.7495	142.314	76.4112	0.0886662	1	2.13285e+17	7.9923e-05	0.0189839	7.74484e-05	8.73545e-05	1.86784e-05	0	-0.0205205	0.0275629	0.233602	1	0.628866	531.376	585.426	78.1967	536947	85083.7	0.204332	1	0.651247	1	0.326737	0.0566448	12.8939	18	8.69472	0.682122	0.190713	0
100226	5.57804e+17	41.4021	307.523	750.664	450275	6.11411e+06	1464.28	1	4.53601e+17	41.7593	308.339	450256	6.11412e+06	1399.97	1	5	41.617	307.623	-26961.8	14971.1	-10.2587	2.36585e+06	711811	88.4092	126.293	10.1515	0.346291	1	3.83153e+17	0.000244971	0.0104476	0.000256408	1.44727e-05	1.8135e-05	0	-0.0102212	0.00110511	12.2122	3	0.00669062	515.378	624.326	20.8125	1.69973e+06	202862	8.06262	1	0.00451878	1	0.766966	0.0770895	12.5858	22	7.71568	1.06962	0.387377	0
100227	1.75354e+17	29.7041	258.381	665.762	448875	6.1141e+06	1476.58	1	1.32463e+17	29.9747	256.905	448884	6.11415e+06	1399.98	1	3	29.6183	258.206	-28359.1	14924.8	96.6713	230214	170973	83.2926	84.2418	17.4074	0.0727053	1	1.1888e+17	7.8187e-05	0.0119193	7.73477e-05	1.07915e-05	2.22341e-05	0	-0.0133606	0.0032361	0.750452	1	0.386333	207.079	777.126	46.3532	350093	82313.2	0.587514	1	0.443382	1	0.222777	0.0461686	5.35607	11	3.73003	0.856152	0.870625	0
100228	3.71767e+17	43.5849	218.937	688.043	450514	6.11496e+06	1468.38	1	3.46152e+17	43.7116	218.327	450594	6.11498e+06	1399.97	1	5	44.3635	218.593	-26711.7	15816.2	-7.15355	1.38655e+06	257530	87.1432	162.802	5.36694	1.96497	1	2.92904e+17	0.000201172	0.0126034	0.00019703	1.16231e-05	1.70345e-05	0	-0.00599712	0.000351202	2.81962	3	0.42028	543.17	637.022	19.1685	1.35395e+06	171183	1.25176	1	0.263216	1	0.634238	0.0860195	20.3486	14	12.7167	1.09318	0.324438	0
100229	4.29525e+17	43.6135	250.692	667.017	449520	6.11458e+06	1475.06	1	2.31569e+17	43.9302	251.495	449543	6.1146e+06	1399.99	1	5	44.1899	251.388	-27726.2	15452.2	-3.90206	2.03783e+06	646484	83.126	160.417	19.3529	0.431949	1	3.57282e+17	0.000254747	0.00833522	0.000261138	1.70134e-05	1.71057e-05	0	-0.0068815	0.00111592	2.5167	3	0.472281	516.857	663.897	14.9528	1.93097e+06	213284	1.17519	1	0.278338	1	0.46422	0.0715759	15.3835	16	7.14474	0.48397	0.149565	0
100230	3.06635e+17	44.376	318.532	763.871	450767	6.11471e+06	1465.92	1	2.81917e+17	44.9317	318.538	450739	6.11471e+06	1399.97	1	16	43.7986	316.99	-26515.3	15608.4	-8.28144	1.20833e+06	88772.6	86.5983	151.677	1.90437	89.9919	12	2.73329e+17	5.81189e-05	0.0140992	6.93456e-05	8.66867e-07	1.72654e-05	0	-0.0124783	0.000108902	702.723	14	6.76681e-141	528.659	667.365	2.14483	1.0279e+06	39157.8	205.777	12	2.08986e-37	1	0.294288	0.0631362	11.3481	11	7.66797	0.727557	0.516348	0
100231	1.89778e+18	7.49434	202.12	733.211	449172	6.11423e+06	1474.39	1	1.38609e+18	7.05524	202.092	449191	6.11422e+06	1399.97	1	5	7.8784	201.498	-28064.7	15102.3	-5.20996	7.78816e+06	2.30463e+06	57.4797	96.4619	4.66377	3.6899	1	8.3146e+17	0.00041204	0.0177645	0.000447862	3.0764e-05	2.63159e-05	0	-0.0170812	0.0011472	32.5021	3	4.10147e-07	174.448	687.795	23.2575	1.68397e+07	6.40119e+06	3.36007	1	0.0667952	1	1.80351	0.114044	39.6034	32	24.5613	1.8195	0.190833	0
100236	1.19165e+18	48.8359	114.705	736.74	450001	6.11412e+06	1467.08	1	8.18151e+17	48.65	114.991	449956	6.11411e+06	1399.95	1	6	49.0215	114.48	-27250.8	15011.9	-8.78139	2.7072e+06	1.04777e+06	21.4693	119.183	12.6828	5.91301	2	1.12211e+18	0.000521287	0.00595389	0.000546181	3.20473e-05	1.5043e-05	0	-0.00570693	0.0011024	30.0792	4	4.71596e-06	457.281	841.494	0.589008	2.71442e+06	280228	5.0603	2	0.0796471	1	0.980405	0.0717906	59.7564	32	28.5046	1.28635	0	0
100238	2.31064e+17	57.4967	241.725	621.586	450206	6.11421e+06	1475.4	1	2.39598e+17	57.9437	242.142	450400	6.11442e+06	1399.96	1	9	58.0158	240.343	-26920.2	15223.9	0.439043	896389	548954	72.6604	260.072	16.365	6.22329	5	2.45828e+17	0.000103797	0.0100003	8.94373e-05	7.87612e-06	1.07973e-05	0	-0.00473286	0.000208655	82.8832	7	3.55225e-15	778.851	812.067	29.0284	357935	55255.8	22.1062	5	0.000499808	1	0.444505	0.103038	6.82861	8	4.43426	0.229748	0.557791	0
100242	2.64961e+17	40.2715	280.785	633.924	450070	6.1143e+06	1468.2	1	2.09923e+17	39.3612	281.392	450144	6.11423e+06	1399.97	1	3	40.7145	280.114	-27114.4	15148.5	93.4558	693466	220364	86.0122	145.773	16.6071	0.053988	1	2.06458e+17	0.000127081	0.0158925	0.000127748	1.06015e-05	1.84841e-05	0	-0.0164848	0.0029116	0.488442	1	0.484623	527.593	592.837	25.2291	688825	84193.7	0.188844	1	0.66388	1	0.600625	0.0892573	9.59682	10	4.98516	0.86078	0.55055	0
100244	4.02441e+17	25.6496	192.38	701.091	450946	6.11398e+06	1459.69	1	3.29644e+17	25.1484	191.955	450950	6.11393e+06	1399.97	1	3	25.7059	192.787	-26300.3	14843.4	88.6292	863509	416686	63.9969	83.2082	8.76742	0.77794	1	2.56813e+17	0.00013985	0.00872907	0.000140698	1.57713e-05	2.33013e-05	0	-0.00983424	0.00273551	3.21983	1	0.0727512	285.491	662.836	104.477	862194	270830	0.187011	1	0.665416	1	0.584319	0.0636146	24.2982	25	15.7128	1.14897	0.333793	0
100245	1.98952e+17	49.6842	232.742	726.816	450775	6.11467e+06	1467.23	1	1.14902e+17	50.6717	233.206	450794	6.11466e+06	1399.98	1	15	50.5048	231.959	-26415.7	15593.3	-6.52163	700237	108100	82.3681	183.178	2.54211	78.2397	11	2.08747e+17	3.63129e-05	0.0134321	3.61623e-05	6.49345e-07	1.43776e-05	0	-0.0101859	0.000116737	250.868	13	4.22731e-46	541.398	779.895	6.15325	349394	36468	23.3005	11	0.016027	1	0.284198	0.0466873	11.861	11	7.70058	1.22212	0	0
100249	3.7194e+17	52.3095	332.458	701.728	450206	6.11513e+06	1469.04	1	2.88272e+17	52.3132	331.634	450178	6.11515e+06	1399.98	1	9	51.517	332.095	-27013	15986.3	-8.18663	1.54252e+06	295045	84.6994	170.358	7.56837	1.40701	5	3.09754e+17	0.000105283	0.0103557	0.000156491	8.78791e-06	1.39152e-05	0	-0.00676417	0.000173854	156.088	7	2.13402e-30	587.189	811.05	11.0864	1.324e+06	150711	16.5227	5	0.00549992	1	0.485185	0.0995479	12.4869	9	9.41682	0.756935	0.469542	0
100252	2.87144e+17	51.571	264.607	735.675	450790	6.11522e+06	1466.22	1	2.33732e+17	51.454	265.809	450743	6.11538e+06	1399.98	1	11	51.0653	263.582	-26430.1	16040.5	-8.70385	935508	120546	75.0382	185.063	3.39197	22.1753	7	2.4886e+17	0.00010053	0.0151648	8.76631e-05	3.42337e-06	1.41224e-05	0	-0.0112263	0.000198121	298.407	9	5.68292e-59	530.562	844.846	9.7858	794852	92472.5	46.0125	7	8.6932e-08	1	0.358832	0.0729884	13.0474	13	7.4229	1.17944	0.334062	0
100255	4.60008e+17	45.0816	353.979	686.17	450518	6.11472e+06	1463.06	1	3.52264e+17	45.5277	353.367	450464	6.11472e+06	1399.98	1	12	44.1983	353.746	-26722.2	15598.7	-11.9805	1.87044e+06	186113	67.4911	167.721	2.34188	22.8782	8	3.67695e+17	7.56432e-05	0.0151265	7.44929e-05	1.53835e-06	1.71022e-05	0	-0.0118898	0.000147843	283.876	10	3.95959e-55	530.945	679.759	4.94817	1.69805e+06	111746	31.0006	8	0.000140467	1	0.649168	0.0685403	23.5428	25	14.981	0.701237	0.251997	0
100259	7.72399e+17	54.471	300.677	695.942	450979	6.11504e+06	1462.02	1	6.0405e+17	54.2596	300.971	450975	6.11512e+06	1399.95	1	26	54.0704	300.092	-26256	15917	-11.8757	6.77254e+06	313621	77.9933	198.966	1.92844	16.4364	22	6.66466e+17	0.000240698	0.00895695	0.000275524	2.88417e-06	1.27202e-05	0	-0.00603601	0.000109173	1123.15	24	5.78652e-222	750.412	720.686	9.29087	6.38468e+06	236612	15.6204	22	0.834269	1	1.01459	0.0949708	19.0759	20	11.0129	0.614289	0.368568	0
100260	4.78224e+17	41.2138	285.316	725.95	450360	6.11407e+06	1464.61	1	4.0083e+17	41.0281	285.814	450369	6.1141e+06	1399.96	1	3	41.5119	285.562	-26846.4	14873.9	91.5171	1.68324e+06	675077	85.9959	127.498	16.9716	0.631488	1	3.23187e+17	0.000239151	0.00955362	0.00024107	1.83393e-05	1.8176e-05	0	-0.00981191	0.00301003	0.325002	1	0.568617	517.76	618.658	21.0076	1.71304e+06	212143	0.796959	1	0.372004	1	0.795403	0.0771519	30.9682	22	23.0488	0.639869	0.279314	0
100263	3.7367e+17	59.6887	275.427	686.035	450592	6.11504e+06	1468.48	1	4.91765e+17	59.4805	274.482	450662	6.11503e+06	1399.96	1	25	59.619	274.615	-26553.8	15899.7	-6.60309	1.70078e+06	206057	66.7095	223.727	3.32486	30.7733	21	3.53213e+17	0.000226632	0.0100613	0.000176548	4.22651e-06	9.99127e-06	0	-0.00547361	7.85886e-05	715.293	23	2.65977e-136	778.388	915.451	11.6516	1.04445e+06	76824.1	98.1399	21	6.14587e-12	1	0.702446	0.0644278	53.2943	14	19.1824	0.830841	0	0
100266	7.19809e+17	31.6032	213.823	677.929	449093	6.11445e+06	1478.68	1	5.90845e+17	32.8423	214.242	449128	6.11448e+06	1399.97	1	3	32.5738	214.301	-28184.2	15284.9	98.6718	3.95476e+06	993620	76.3713	100.873	4.90449	0.082969	1	5.12965e+17	0.000263704	0.0121865	0.000292927	2.14573e-05	2.13371e-05	0	-0.0127614	0.00101397	0.0100181	1	0.920272	295.223	708.51	25.9787	4.01214e+06	684707	0.000720841	1	0.978581	1	0.997297	0.0851566	37.0312	30	22.0141	1.15419	0.272006	0
100267	3.936e+17	41.851	300.355	756.098	450840	6.11475e+06	1463.86	1	3.0787e+17	41.7274	297.289	450850	6.11479e+06	1399.96	1	13	41.598	299.223	-26448	15661	-10.192	2.04406e+06	142034	88.9686	152.33	1.80447	127.686	9	3.55766e+17	8.30142e-05	0.0147312	0.00010075	1.27177e-06	1.81424e-05	0	-0.0127513	0.000107481	753.24	11	2.06071e-154	526.72	620.947	1.98566	1.56938e+06	69901.9	229.761	9	1.84766e-44	1	0.481476	0.0666501	12.6522	16	6.65989	0.444099	0.299749	0
100270	2.4273e+17	18.068	204.276	682.516	451115	6.11452e+06	1462.88	1	1.73001e+17	17.6311	202.515	451077	6.11449e+06	1399.99	1	10	18.9549	205.983	-26118.8	15389.7	-9.15478	213300	13030	64.432	104.006	1.33127	89.4503	6	1.27136e+17	3.48823e-05	0.0164563	4.04521e-05	4.48596e-07	2.48079e-05	0	-0.0174158	0.000157493	875.465	8	1.10571e-183	224.472	674.746	3.41575	400517	19204.9	26.4276	6	0.000185289	1	0.179143	0.0188881	12.7647	10	5.69455	1.75071	0	0
100273	3.32923e+17	51.111	231.74	771.925	449948	6.11477e+06	1470.92	1	3.10632e+17	51.1873	231.193	449972	6.11482e+06	1399.97	1	6	50.7485	232.329	-27302.5	15606.8	-6.59439	1.95187e+06	835968	82.0159	235.814	41.8254	1.15373	2	3.51048e+17	0.000170764	0.00351003	0.000172758	1.1274e-05	1.42669e-05	0	-0.00312708	0.00193562	5.73984	4	0.219438	679.283	682.39	48.496	1.10016e+06	137629	1.60027	2	0.449269	1	0.273964	0.0626323	7.21845	14	4.68717	2.85778	1.26379	0
100274	2.8646e+17	34.5326	217.624	681.824	450836	6.11456e+06	1466.18	1	2.02896e+17	33.8838	217.424	450909	6.11452e+06	1399.99	1	11	35.4714	217.069	-26503.4	15453	-7.59207	1.13723e+06	150648	79.5694	159.686	2.87551	42.2851	7	2.69512e+17	6.7241e-05	0.0167631	6.78145e-05	1.39665e-06	2.03844e-05	0	-0.0131251	0.000152298	306.275	9	1.21726e-60	423.828	613.891	2.36091	704994	51658.5	343.137	7	3.62672e-70	1	0.403312	0.0693027	13.9284	14	7.74676	0.845913	0.20266	0
